mul_id,name,variant,class_name,technology,role,tonnage,bf_size,bf_move,bf_tmm,bf_armor,bf_structure,bf_threshold,bf_damage_short,bf_damage_short_min,bf_damage_medium,bf_damage_medium_min,bf_damage_long,bf_damage_long_min,bf_damage_extreme,bf_overheat,bf_point_value,bf_abilities,date_introduced,era_id,rules_level,battle_value,ab_ecm,ab_aecm,ab_stl,ab_lrm,ab_srm,ab_if,ab_narc,ab_case,ab_c3i,ab_c3s,ab_c3m,ab_tag,ab_rcn,ab_prb
966,Emperor EMP-6D,EMP-6D,Emperor,Inner Sphere,Juggernaut,90.0,4,6inj,0,9,4,0,4,False,4,False,2,False,0,4,44,CASE,3069,14,Standard,2382,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6851,Emperor EMP-8L,EMP-8L,Emperor,Inner Sphere,Juggernaut,90.0,4,6in,0,9,7,0,3,False,3,False,2,False,0,1,48,"CASE,ECM,FLK1/1/1,STL,TSM",3135,16,Advanced,2385,1,0,1,0,0,0,0,1,0,0,0,0,0,0
402,Star Adder (Blood Asp) D,D,Star Adder (Blood Asp),Clan,Brawler,90.0,4,8in,0,9,5,0,5,False,5,False,5,False,0,2,50,"CASE,OMNI",3060,13,Standard,2396,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1786,Kingfisher Prime,Prime,Kingfisher,Clan,Brawler,90.0,4,8in,0,9,7,0,6,False,6,False,3,False,0,1,54,"CASE,IF1,OMNI",2887,11,Standard,2401,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1522,Highlander HGN-738,HGN-738,Highlander,Inner Sphere,Juggernaut,90.0,4,6inj,0,9,7,0,4,False,4,False,3,False,0,2,48,"CASE,IF1",3069,14,Standard,2413,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3624,Yu Huang Y-H10G,Y-H10G,Yu Huang,Inner Sphere,Skirmisher,90.0,4,8inj,0,9,4,0,4,False,4,False,3,False,0,2,49,"ECM,PRB,RCN",3060,13,Standard,2433,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8359,Regent Prime,Prime,Regent,Clan,Juggernaut,90.0,4,6in,0,9,7,0,6,False,5,False,3,False,0,2,51,"CASEII,FLK1/1/-,OMNI",3145,16,Standard,2437,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1783,Kingfisher E,E,Kingfisher,Clan,Brawler,90.0,4,8in,0,9,7,0,8,False,7,False,3,False,0,0,56,"CASE,OMNI",3063,247,Standard,2443,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3130,Sunder SD1-OR,SD1-OR,Sunder,Mixed,Brawler,90.0,4,8in,0,9,4,0,6,False,6,False,3,False,0,3,50,"FLK0*/0*/1,OMNI",3059,13,Experimental,2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5544,Yu Huang (Carson),(Carson),Yu Huang,Inner Sphere,Sniper,90.0,4,8in,0,9,4,0,4,False,4,False,4,False,0,2,47,ECM,Unknown,16,Standard,2464,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,Kingfisher B,B,Kingfisher,Clan,Brawler,90.0,4,8in,0,9,7,0,5,False,5,False,1,False,0,2,49,"AMS,CASE,OMNI",2887,11,Standard,2472,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8065,Juliano JLN-5C,JLN-5C,Juliano,Mixed,Brawler,90.0,4,8in,0,9,4,0,6,False,6,False,3,False,0,4,51,"ARM,CASEII",3146,16,Advanced,2473,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6849,Mad Cat Mk II 5,5,Mad Cat Mk II,Clan,Brawler,90.0,4,8in/12inj,0,9,5,0,4,False,5,False,2,False,0,0,52,"CASE,JMPS1,LPRB,RCN,",3109,254,Standard,2491,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7648,Pulverizer,,Pulverizer,Clan,Sniper,90.0,4,8in,0,9,7,0,5,False,5,False,5,False,0,0,54,"CASE,ECM,IF1",2845,11,Standard,2506,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1785,Kingfisher H,H,Kingfisher,Clan,Brawler,90.0,4,8in,0,9,7,0,7,False,7,False,0,False,0,0,52,"ENE,OMNI",3061,13,Standard,2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8443,Alpha Wolf C,C,Alpha Wolf,Mixed,Sniper,90.0,4,8in,0,9,5,0,4,False,4,False,4,False,0,2,51,"CASE,ECM,IF1,OMNI,STL",3150,16,Standard,2535,1,0,1,0,0,1,0,1,0,0,0,0,0,0
8362,Regent C,C,Regent,Mixed,Sniper,90.0,4,6in,0,9,7,0,5,False,5,False,5,False,0,0,50,"CASE,FLK3/2/2,OMNI",3145,16,Standard,2561,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1784,Kingfisher F,F,Kingfisher,Clan,Brawler,90.0,4,8in,0,9,7,0,6,False,5,False,3,False,0,0,52,"CASE,ECM,FLK2/2/2,OMNI",3069,14,Standard,2568,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6845,Sunder SD1-OG,SD1-OG,Sunder,Mixed,Brawler,90.0,4,8in,0,9,4,0,4,False,4,False,2,False,0,0,51,"C3BSS,CASEII,FLK1/1/-,MHQ2,OMNI,TSEMP1",3134,16,Advanced,2594,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8260,Kingfisher T,T,Kingfisher,Clan,Brawler,90.0,4,8in,0,9,7,0,7,False,6,False,1,False,0,2,52,"CASEII,OMNI",3142,16,Standard,2637,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1781,Kingfisher C,C,Kingfisher,Clan,Brawler,90.0,4,8in,0,9,7,0,6,False,6,False,3,False,0,0,52,"ENE,OMNI",2887,11,Standard,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Banzai BNZ-X,BNZ-X,Banzai,Inner Sphere,Skirmisher,90.0,4,12in,0,9,4,0,5,False,5,False,3,False,0,0,78,"BT,MEL",3076,14,Experimental,2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Star Adder (Blood Asp) Prime,Prime,Star Adder (Blood Asp),Clan,Brawler,90.0,4,8in,0,9,5,0,8,False,8,False,3,False,0,1,57,"CASE,OMNI",3060,13,Standard,2654,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6848,Mad Cat Mk II 6,6,Mad Cat Mk II,Clan,Sniper,90.0,4,8inj,0,8,5,0,4,False,4,False,3,False,0,2,46,"BHJ3,ENE",3139,16,Advanced,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8442,Alpha Wolf B,B,Alpha Wolf,Mixed,Brawler,90.0,4,8in,0,9,5,0,5,False,6,False,4,False,0,0,54,"CASEII,ECM,OMNI,STL",3150,16,Standard,2672,1,0,1,0,0,0,0,1,0,0,0,0,0,0
967,Emperor EMP-6L,EMP-6L,Emperor,Inner Sphere,Juggernaut,90.0,4,6inj,0,9,7,0,3,False,4,False,3,False,0,2,52,"CASE,ECM,STL,TSM",3069,14,Standard,2681,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7309,Highlander HGN-732 (Jorgensson),HGN-732 (Jorgensson),Highlander,Mixed,Sniper,90.0,4,6inj,0,9,7,0,4,False,5,False,5,False,0,1,52,"CASE,IF1,OVL",2829,11,Experimental,2682,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2319,Onager,,Onager,Clan,Skirmisher,90.0,4,6in/10inj,0,9,7,0,6,False,6,False,2,False,0,0,56,"CASE,FLK2/2/2,JMPS1,SRM2/2",3083,15,Standard,2732,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4564,Mad Cat Mk II (Enhanced),(Enhanced),Mad Cat Mk II,Clan,Sniper,90.0,4,6in/8inj,0,13,5,0,4,False,4,False,4,False,0,1,56,"CASE,CR,IF1,LRM1/1/1",3083,15,Advanced,2732,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3133,Supernova 2,2,Supernova,Clan,Juggernaut,90.0,4,6inj,0,9,7,0,8,False,6,False,4,False,0,2,57,"CASE,OVL",3062,247,Standard,2741,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8361,Regent B,B,Regent,Clan,Juggernaut,90.0,4,6in,0,9,7,0,7,False,6,False,3,False,0,1,53,"CASE,OMNI",3145,16,Standard,2744,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1787,Kingfisher X,X,Kingfisher,Clan,Brawler,90.0,4,8in,0,9,7,0,6,False,6,False,3,False,0,2,56,"CASE,ECM,IF1,OMNI",3076,14,Experimental,2761,1,0,0,0,0,1,0,1,0,0,0,0,0,0
6634,Viking IIC,,Viking IIC,Clan,Missile Boat,90.0,4,4in,0,17,7,0,8,False,6,False,6,False,0,0,74,"CASEII,CR,IF4",3095,15,Advanced,2780,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3132,Supernova,,Supernova,Clan,Sniper,90.0,4,6inj,0,8,7,0,5,False,5,False,5,False,0,1,50,"ENE,OVL",2846,11,Standard,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,Mad Cat Mk II 2,2,Mad Cat Mk II,Clan,Brawler,90.0,4,8in/6inj,0,8,5,0,7,False,7,False,2,False,0,1,51,"CASE,FLK1/1/-",3069,14,Standard,2822,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6847,Onager 2,2,Onager,Clan,Sniper,90.0,4,6inj,0,9,7,0,5,False,4,False,4,False,0,2,52,"BHJ2,CASE,FLK1/1/2,SRM1/1",3137,16,Advanced,2847,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2273,Night Wolf,,Night Wolf,Clan,Skirmisher,90.0,4,8inj,0,8,5,0,6,False,5,False,2,False,0,1,50,"AMS,CASE,ECM,HT1/1/1",3084,15,Standard,2878,1,0,0,0,0,0,0,1,0,0,0,0,0,0
400,Star Adder (Blood Asp) B,B,Star Adder (Blood Asp),Clan,Missile Boat,90.0,4,8in,0,9,5,0,8,False,8,False,5,False,0,0,62,"CASE,ECM,IF2,OMNI",3060,13,Standard,2885,1,0,0,0,0,1,0,1,0,0,0,0,0,0
404,Star Adder (Blood Asp) F,F,Star Adder (Blood Asp),Clan,Brawler,90.0,4,8in,0,9,5,0,7,False,7,False,3,False,0,3,56,"CASE,HT1/1/1,OMNI",3071,14,Standard,2908,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1525,Highlander IIC 2,2,Highlander IIC,Clan,Juggernaut,90.0,4,6inj,0,9,7,0,7,False,6,False,3,False,0,4,57,"CASE,ECM",3072,14,Advanced,2928,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9433,Highlander IIC 4,4,Highlander IIC,Clan,Missile Boat,90.0,4,6inj,0,9,7,0,7,False,7,False,5,False,0,1,59,"CASEII,IF1",3147,16,Standard,2958,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6850,Mad Cat Mk II 4,4,Mad Cat Mk II,Clan,Sniper,90.0,4,8inj,0,9,5,0,4,False,4,False,4,False,0,2,51,"CASE,IF1,LPRB,LRM1/1/1,OVL,RCN",3090,15,Standard,2962,0,0,0,1,0,1,0,1,0,0,0,0,1,1
8440,Alpha Wolf Prime,Prime,Alpha Wolf,Mixed,Sniper,90.0,4,8in,0,9,5,0,6,False,6,False,6,False,0,0,59,"CASE,ECM,IF2,LRM2/2/2,OMNI,STL",3150,16,Standard,2966,1,0,1,1,0,1,0,1,0,0,0,0,0,0
1524,Highlander IIC,,Highlander IIC,Clan,Missile Boat,90.0,4,6inj,0,9,7,0,7,False,7,False,4,False,0,1,58,"CASE,IF1",2858,11,Standard,2979,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1523,Highlander IIC 3,3,Highlander IIC,Clan,Missile Boat,90.0,4,6inj,0,9,7,0,6,False,6,False,3,False,0,1,56,"CASE,ECM,FLK1/1/1,IF1",3077,14,Standard,3001,1,0,0,0,0,1,0,1,0,0,0,0,0,0
9486,Star Adder (Blood Asp) T,T,Star Adder (Blood Asp),Mixed,Brawler,90.0,4,10in,0,9,5,0,6,False,6,False,2,False,0,2,60,"CASEII,HT1/1/-,OMNI",3142,16,Standard,3069,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8132,Supernova 5,5,Supernova,Clan,Sniper,90.0,4,6inj,0,9,7,0,5,False,5,False,5,False,0,1,52,"CASE, OVL",3144,16,Standard,3075,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4565,Mad Cat Mk II,,Mad Cat Mk II,Clan,Brawler,90.0,4,8in/6inj,0,8,5,0,7,False,7,False,5,False,0,0,54,"CASE,IF1,LRM1/1/1",3062,247,Standard,3135,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3135,Supernova 4,4,Supernova,Clan,Juggernaut,90.0,4,6inj,0,9,7,0,5,False,5,False,5,False,0,4,53,ENE,3067,247,Standard,3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716,Mad Cat Mk II 3,3,Mad Cat Mk II,Clan,Brawler,90.0,4,8in,0,9,5,0,6,False,5,False,5,False,0,3,56,"CASE,FLK3/2/4,IF1,LPRB,RCN",3082,15,Standard,3168,0,0,0,0,0,1,0,1,0,0,0,0,1,1
403,Star Adder (Blood Asp) E,E,Star Adder (Blood Asp),Clan,Skirmisher,90.0,4,8inj,0,9,5,0,7,False,6,False,5,False,0,1,54,"CASE,OMNI",3063,247,Standard,3179,0,0,0,0,0,0,0,1,0,0,0,0,0,0
405,Star Adder (Blood Asp) G,G,Star Adder (Blood Asp),Clan,Brawler,90.0,4,8in,0,9,5,0,6,False,6,False,5,False,0,3,54,"CASE,FLK2/2/3,OMNI",3074,14,Standard,3192,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8441,Alpha Wolf A,A,Alpha Wolf,Mixed,Brawler,90.0,4,10in,0,9,5,0,6,False,6,False,3,False,0,3,75,"CASE,ECM,OMNI,STL",3150,16,Standard,3359,1,0,1,0,0,0,0,1,0,0,0,0,0,0
8360,Regent A,A,Regent,Clan,Sniper,90.0,4,6in,0,9,7,0,5,False,5,False,4,False,0,0,49,"CASE,OMNI",3145,16,Standard,3412,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3134,Supernova 3,3,Supernova,Clan,Sniper,90.0,4,6inj,0,9,7,0,6,False,6,False,5,False,0,2,56,"ENE,OVL",3064,247,Standard,3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Star Adder (Blood Asp) A,A,Star Adder (Blood Asp),Clan,Brawler,90.0,4,8in/6inj,0,9,5,0,6,False,6,False,4,False,0,1,54,"ECM,ENE,OMNI",3060,13,Standard,3452,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8281,Banshee BNC-3E (El Guapo),BNC-3E (El Guapo),Banshee,Inner Sphere,Sniper,95.0,4,8in,0,10,4,0,4,False,4,False,3,False,0,0,45,"CASE,FLK1/1/1",Unknown,256,Standard,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4800,Pendragon PDG-2R,PDG-2R,Pendragon,Inner Sphere,Missile Boat,95.0,4,8in,0,10,2,0,2,False,3,False,3,False,0,1,49,"C3M,CASEII,IF2,MHQ5,TAG",Unknown,15,Advanced,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
244,Banshee BNC-3Q,BNC-3Q,Banshee,Inner Sphere,Juggernaut,95.0,4,8in,0,8,8,0,3,False,2,False,0,False,0,0,37,AC2/2/-,2915,255,Introductory,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Banshee BNC-3E,BNC-3E,Banshee,Inner Sphere,Sniper,95.0,4,8in,0,8,8,0,2,False,2,False,2,False,0,0,38,,2475,9,Introductory,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,Banshee BNC-1E,BNC-1E,Banshee,Primitive,Sniper,95.0,4,6in,0,8,8,0,2,False,2,False,2,False,0,1,38,,2445,9,Advanced,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Banshee BNC-3MC,BNC-3MC,Banshee,Inner Sphere,Brawler,95.0,4,8in,0,8,8,0,2,False,2,False,1,False,0,0,37,AC1/1/-,3037,256,Introductory,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Banshee BNC-3M,BNC-3M,Banshee,Inner Sphere,Brawler,95.0,4,8in,0,8,8,0,2,False,2,False,2,False,0,1,39,ENE,2579,10,Introductory,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Albatross ALB-3U,ALB-3U,Albatross,Inner Sphere,Brawler,95.0,4,8in,0,7,4,0,4,False,4,False,3,False,0,2,41,"CASE,FLK1/1/1,IF1",3053,13,Standard,1668,0,0,0,0,0,1,0,1,0,0,0,0,0,0
246,Banshee BNC-3S (Reinesblatt),BNC-3S (Reinesblatt),Banshee,Inner Sphere,Juggernaut,95.0,4,6in,0,8,8,0,4,False,4,False,1,False,0,1,45,"IF1,MEL",3029,256,Introductory,1678,0,0,0,0,0,1,0,0,0,0,0,0,0,0
245,Banshee BNC-3S,BNC-3S,Banshee,Inner Sphere,Juggernaut,95.0,4,6in,0,8,8,0,4,False,4,False,2,False,0,2,45,,3026,256,Introductory,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718,Sagittaire SGT-10X,SGT-10X,Sagittaire,Inner Sphere,Brawler,95.0,4,6in/10inj,0,10,5,0,5,False,4,False,1,False,0,0,49,"ENE,JMPS1",3084,15,Advanced,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Banshee BNC-3Mr,BNC-3Mr,Banshee,Inner Sphere,Sniper,95.0,4,8in,0,8,8,0,3,False,3,False,2,False,0,0,41,ENE,3073,14,Standard,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6422,Tenshi TN-10-OA,TN-10-OA,Tenshi,Inner Sphere,Juggernaut,95.0,4,6in,0,10,5,0,6,False,4,False,0,False,0,1,45,"CASEII,OMNI",3101,254,Standard,1829,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3787,Banshee BNC-5S (Vandergriff),BNC-5S (Vandergriff),Banshee,Inner Sphere,Skirmisher,95.0,4,8inj,0,8,4,0,3,False,3,False,3,False,0,2,39,FLK1/1/1,3062,247,Standard,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,Banshee (John Bauer),(John Bauer),Banshee,Inner Sphere,Skirmisher,95.0,4,8inj,0,8,4,0,3,False,3,False,3,False,0,2,39,FLK1/1/1,3063,247,Standard,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,Naginata NG-C3Ar,NG-C3Ar,Naginata,Inner Sphere,Missile Boat,95.0,4,6in,0,8,8,0,4,False,4,False,4,False,0,1,56,"C3BSM,CASE,IF2,MHQ6,TAG",3076,14,Experimental,1879,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9511,Albatross ALB-5U,ALB-5U,Albatross,Inner Sphere,Brawler,95.0,4,8in,0,10,5,0,3,False,3,False,1,False,0,1,42,"CASE,IF0*",3091,15,Standard,1885,0,0,0,0,0,1,0,1,0,0,0,0,0,0
248,Banshee BNC-6S,BNC-6S,Banshee,Inner Sphere,Brawler,95.0,4,8in,0,8,5,0,3,False,3,False,2,False,0,0,37,"CASE,FLK1/1/1",3062,247,Standard,1889,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9510,Albatross ALB-4Ur,ALB-4Ur,Albatross,Inner Sphere,Brawler,95.0,4,8in,0,10,4,0,4,False,4,False,3,False,0,1,47,"CASE,FLK1/1/1,IF1",3088,15,Standard,1893,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28,Albatross ALB-3Ur,ALB-3Ur,Albatross,Inner Sphere,Brawler,95.0,4,8in,0,7,4,0,5,False,5,False,3,False,0,0,42,"CASE,IF1",3076,14,Standard,1902,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,Albatross ALB-4U,ALB-4U,Albatross,Inner Sphere,Brawler,95.0,4,8in,0,10,4,0,5,False,5,False,2,False,0,1,49,"CASE,IF1",3063,247,Standard,1907,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2285,Nightstar NSR-9FC,NSR-9FC,Nightstar,Inner Sphere,Juggernaut,95.0,4,8in,0,10,4,0,4,False,4,False,3,False,0,0,45,"CASE,FLK1/1/1",3057,13,Standard,1929,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2254,Naginata NG-C3B,NG-C3B,Naginata,Inner Sphere,Missile Boat,95.0,4,6in,0,8,8,0,3,False,5,False,4,False,0,0,59,"C3M2,CASE,ECM,IF2,MHQ10,TAG",3063,247,Standard,1943,1,0,0,0,0,1,0,1,0,0,1,1,0,0
2252,Naginata NG-C3A,NG-C3A,Naginata,Inner Sphere,Missile Boat,95.0,4,6in,0,8,8,0,3,False,5,False,5,False,0,0,58,"C3M,CASE,IF3,MHQ5,TAG",3055,13,Standard,1954,0,0,0,0,0,1,0,1,0,0,1,1,0,0
6835,Sagittaire SGT-14D,SGT-14D,Sagittaire,Inner Sphere,Juggernaut,95.0,4,6inj,0,10,5,0,4,False,3,False,1,False,0,3,48,"C3BSS,ENE,MHQ2,RHS,REL",3134,16,Advanced,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Colossus CL-P3,CL-P3,Colossus,Inner Sphere,Juggernaut,95.0,4,6inj,0,10,8,0,5,False,5,False,0,False,0,1,50,"AC2/2/-,CASE",3053,13,Experimental,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8000,Pendragon PDG-3R,PDG-3R,Pendragon,Inner Sphere,Sniper,95.0,4,8in,0,10,2,0,4,False,4,False,3,False,0,0,50,"C3M, CASEII, MHQ5, TAG",3134,16,Standard,1991,0,0,0,0,0,0,0,1,0,0,1,1,0,0
528,Cerberus MR-V2,MR-V2,Cerberus,Inner Sphere,Brawler,95.0,4,8in,0,7,4,0,6,False,6,False,3,False,0,0,45,"AMS,REAR0*/-/-",3054,13,Standard,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,Banshee BNC-11X,BNC-11X,Banshee,Mixed,Juggernaut,95.0,4,6in,0,12,5,0,3,False,4,False,1,False,0,0,47,"ARM,FLK1/1/1",3076,14,Experimental,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Cerberus MR-5M,MR-5M,Cerberus,Inner Sphere,Brawler,95.0,4,8in,0,8,4,0,5,False,5,False,3,False,0,2,46,"AMS,REAR0*/-/-",3055,13,Standard,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,Sagittaire SGT-9D,SGT-9D,Sagittaire,Inner Sphere,Juggernaut,95.0,4,6inj,0,10,4,0,4,False,4,False,3,False,0,0,53,"C3M,FLK1/1/1,MHQ5,REAR1/1/-,TAG",3074,14,Standard,2064,0,0,0,0,0,0,0,0,0,0,1,1,0,0
247,Banshee BNC-5S,BNC-5S,Banshee,Inner Sphere,Sniper,95.0,4,8in,0,8,4,0,4,False,4,False,4,False,0,1,42,REAR1/1/-,3053,13,Standard,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4967,Sagittaire SGT-8R,SGT-8R,Sagittaire,Inner Sphere,Juggernaut,95.0,4,6inj,0,10,4,0,5,False,4,False,2,False,0,2,46,"ENE,REAR1/1/-",3063,247,Standard,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Cerberus MR-V3,MR-V3,Cerberus,Inner Sphere,Brawler,95.0,4,8in,0,7,4,0,6,False,6,False,3,False,0,0,45,AMS,3062,247,Standard,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,Banshee BNC-5S (Sawyer),BNC-5S (Sawyer),Banshee,Inner Sphere,Sniper,95.0,4,8inj,0,8,4,0,5,False,4,False,3,False,0,0,42,REAR1/1/-,3057,13,Standard,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,Sirocco SRC-5C,SRC-5C,Sirocco,Inner Sphere,Juggernaut,95.0,4,6in,0,10,8,0,5,False,5,False,2,False,0,0,53,"CASE,ECM,REAR1/1/-,SRM1/1",3060,13,Standard,2107,1,0,0,0,1,0,0,1,0,0,0,0,0,0
249,Banshee BNC-7S,BNC-7S,Banshee,Inner Sphere,Brawler,95.0,4,8in,0,8,5,0,4,False,4,False,3,False,0,2,43,CASE,3063,247,Standard,2126,0,0,0,0,0,0,0,1,0,0,0,0,0,0
527,Cerberus MR-6B,MR-6B,Cerberus,Inner Sphere,Brawler,95.0,4,8in,0,9,4,0,5,False,5,False,3,False,0,2,52,"AMS,C3I,MHQ2",3067,247,Standard,2128,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2255,Naginata NG-C3C,NG-C3C,Naginata,Inner Sphere,Missile Boat,95.0,4,6inj,0,8,8,0,3,False,5,False,5,False,0,0,54,"C3S,CASE,IF3,MHQ1",3066,247,Standard,2131,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2287,Nightstar NSR-9SS,NSR-9SS,Nightstar,Inner Sphere,Juggernaut,95.0,4,6inj,0,10,4,0,5,False,5,False,0,False,0,1,46,"CASE,FLK1/1/-",3065,247,Standard,2145,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4799,Pendragon PDG-1R,PDG-1R,Pendragon,Inner Sphere,Missile Boat,95.0,4,8in,0,10,2,0,2,False,3,False,3,False,0,2,45,"C3S,CASEII,IF2,MHQ1",3083,15,Advanced,2151,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2951,Sirocco SRC-3C,SRC-3C,Sirocco,Inner Sphere,Juggernaut,95.0,4,6in,0,10,8,0,4,False,4,False,3,False,0,2,52,"ECM,REAR1/1/-",3060,13,Standard,2154,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,Hauptmann HA1-O,HA1-O,Hauptmann,Inner Sphere,Juggernaut,95.0,4,6in,0,10,8,0,5,False,5,False,2,False,0,1,54,"CASE,ECM,FLK1/1/-,OMNI",3060,13,Standard,2157,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9507,Albatross ALB-6U,ALB-6U,Albatross,Inner Sphere,Brawler,95.0,4,8in,0,10,2,0,5,False,5,False,3,False,0,1,47,"CASEII,IF1",3118,254,Standard,2162,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7983,Cerberus MR-7K,MR-7K,Cerberus,Inner Sphere,Sniper,95.0,4,8in,0,6,4,0,6,False,6,False,3,False,0,0,45,"ABA,C3S,MHQ1",3121,254,Advanced,2182,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8464,Gladiator-B (Executioner-B) A,A,Gladiator-B (Executioner-B),Clan,Juggernaut,95.0,4,6in/4inj,0,9,5,0,6,False,6,False,5,False,0,0,52,"CASE,FLK1/1/1,JMPW1,OMNI",2873,11,Standard,2194,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2953,Sirocco SRC-6C,SRC-6C,Sirocco,Inner Sphere,Skirmisher,95.0,4,6in/10inj,0,10,8,0,3,False,3,False,2,False,0,1,55,"C3S,ECM,JMPS1,MHQ1",3070,14,Standard,2202,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1422,Hauptmann HA1-OB,HA1-OB,Hauptmann,Inner Sphere,Juggernaut,95.0,4,6in,0,10,8,0,4,False,4,False,2,False,0,3,50,"CASE,OMNI",3060,13,Standard,2208,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6838,Hauptmann HA1-OM,HA1-OM,Hauptmann,Inner Sphere,Missile Boat,95.0,4,6in,0,10,8,0,3,False,5,False,5,False,0,0,63,"C3BSM,CASE,IF3,LRM1/3/3,MHQ6,OMNI,TAG",3120,254,Advanced,2214,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3292,Trebaruna TR-XB,TR-XB,Trebaruna,Inner Sphere,Sniper,95.0,4,6in/8inj,0,9,8,0,3,False,4,False,4,False,0,0,47,CASE,3081,15,Standard,2223,0,0,0,0,0,0,0,1,0,0,0,0,0,0
